Phone timestamp;RR-interval [ms]
13:00:11.967000;627
13:00:12.594000;620
13:00:13.214000;618
13:00:13.832000;624
13:00:14.456000;634
13:00:15.090000;632
13:00:15.722000;629
13:00:16.351000;619
13:00:16.970000;609
13:00:17.579000;607
13:00:18.186000;609
13:00:18.795000;611
13:00:19.406000;619
13:00:20.025000;609
13:00:20.634000;600
13:00:21.234000;599
13:00:21.833000;602
13:00:22.435000;605
13:00:23.040000;610
13:00:23.650000;610
13:00:24.260000;606
13:00:24.866000;598
13:00:25.464000;595
13:00:26.059000;601
13:00:26.660000;602
13:00:27.262000;613
13:00:27.875000;623
13:00:28.498000;619
13:00:29.117000;620
13:00:29.737000;632
13:00:30.369000;626
13:00:30.995000;604
13:00:31.599000;600
13:00:32.199000;596
13:00:32.795000;592
13:00:33.387000;593
13:00:33.980000;600
13:00:34.580000;594
13:00:35.174000;592
13:00:35.766000;595
13:00:36.361000;600
13:00:36.961000;602
13:00:37.563000;591
13:00:38.154000;593
13:00:38.747000;590
13:00:39.337000;590
13:00:39.927000;592
13:00:40.519000;584
13:00:41.103000;583
13:00:41.686000;585
13:00:42.271000;592
13:00:42.863000;580
13:00:43.443000;580
13:00:44.023000;583
13:00:44.606000;582
13:00:45.188000;590
13:00:45.778000;586
13:00:46.364000;591
13:00:46.955000;607
13:00:47.562000;624
13:00:48.186000;671
13:00:48.857000;667
13:00:49.524000;653
13:00:50.177000;673
13:00:50.850000;683
13:00:51.533000;676
13:00:52.209000;658
13:00:52.867000;653
13:00:53.520000;650
13:00:54.170000;657
13:00:54.827000;648
13:00:55.475000;630
13:00:56.105000;638
13:00:56.743000;657
13:00:57.400000;678
13:00:58.078000;692
13:00:58.770000;709
13:00:59.479000;725
13:01:00.204000;717
13:01:00.921000;684
13:01:01.605000;676
13:01:02.281000;677
13:01:02.958000;678
13:01:03.636000;668
13:01:04.304000;660
13:01:04.964000;670
13:01:05.634000;688
13:01:06.322000;711
13:01:07.033000;722
13:01:07.755000;705
13:01:08.460000;706
13:01:09.166000;707
13:01:09.873000;702
13:01:10.575000;700
13:01:11.275000;679
13:01:11.954000;669
13:01:12.623000;664
13:01:13.287000;671
13:01:13.958000;658
13:01:14.616000;651
13:01:15.267000;653
13:01:15.920000;658
13:01:16.578000;665
13:01:17.243000;651
13:01:17.894000;641
13:01:18.535000;648
13:01:19.183000;646
13:01:19.829000;655
13:01:20.484000;639
13:01:21.123000;648
13:01:21.771000;644
13:01:22.415000;645
13:01:23.060000;639
13:01:23.699000;638
13:01:24.337000;642
13:01:24.979000;643
13:01:25.622000;645
13:01:26.267000;621
13:01:26.888000;614
13:01:27.502000;604
13:01:28.106000;595
13:01:28.701000;591
13:01:29.292000;592
13:01:29.884000;593
13:01:30.477000;589
13:01:31.066000;634
13:01:31.700000;630
13:01:32.330000;655
13:01:32.985000;690
13:01:33.675000;708
13:01:34.383000;702
